gauge_id,region,season,n_valid,noise_sd,trend_per_decade,mk_pvalue,direction,emerge_year,emerge_type,insufficient
2432,Plateau,MAM,40,0.90828384933991,-0.24734683794466394,0.04895023859965297,decrease,2028,forecast,False
2432,Plateau,JJA,40,0.35323253918862285,-0.043003952569169515,0.34530569744810213,decrease,2073,forecast,False
2432,Plateau,SON,40,0.7120673458432131,-0.12827249777249783,0.2125219354050587,decrease,2047,forecast,False
2433,Jura,DJF,39,1.677035869179811,0.10803362703362646,0.6986822359824363,increase,,none,False
2433,Jura,MAM,40,2.391002376278879,-0.5626556221889054,0.091142798844293,decrease,2033,forecast,False
2433,Jura,JJA,40,0.9812702053429021,-0.21092013888888914,0.07093234307299712,decrease,2038,forecast,False
2433,Jura,SON,40,1.7843837844867525,-0.44542002442002415,0.07465008977427945,decrease,2031,forecast,False
2434,Jura,DJF,39,0.6372772690139595,-0.04416552197802216,0.5452829029299784,decrease,,none,False
2434,Jura,MAM,40,0.680732351438963,-0.2692666527313269,0.010723675801034949,decrease,2016,observed,False
2434,Jura,JJA,40,0.33795684613575144,-0.08255247376311836,0.14528778909526707,decrease,2032,forecast,False
2434,Jura,SON,40,0.45725370134028986,-0.1309560439560439,0.03918554717058398,decrease,2026,forecast,False
2436,Alps North,DJF,39,0.41708529226837765,0.08451410751410744,0.32122506421997343,increase,2041,forecast,False
2436,Alps North,MAM,40,1.3771059766720797,-0.19392080745341614,0.3822121517615815,decrease,2062,forecast,False
2436,Alps North,JJA,40,0.7782085771786369,-0.09859763198757773,0.5369017953048782,decrease,2070,forecast,False
2436,Alps North,SON,40,0.7927827608556648,0.00667582417582429,0.9349988039705048,increase,,none,False
2437,Plateau,DJF,39,1.2969875222094316,0.046833333333333727,0.7348263750767032,increase,,none,False
2437,Plateau,MAM,40,0.8792000698657334,-0.1746215906022145,0.18798383813865382,decrease,2041,forecast,False
2437,Plateau,JJA,40,0.6265627259534906,-0.05582601376079636,0.3696497329509345,decrease,,none,False
2437,Plateau,SON,40,1.0116121334229216,-0.2420589464882943,0.11044599236405395,decrease,2033,forecast,False
2446,Plateau,DJF,37,0.847910890088287,0.1466975661375662,0.2776793977764225,increase,2050,forecast,False
2446,Plateau,MAM,38,0.8561143721657106,-0.16140217391304335,0.30258950281847774,decrease,2045,forecast,False
2446,Plateau,JJA,37,0.6475182884806215,-0.06385046113306979,0.4719324011649344,decrease,2094,forecast,False
2446,Plateau,SON,38,0.7634175217254512,-0.13296263736263744,0.19972540519351423,decrease,2049,forecast,False
2447,Plateau,DJF,37,0.6828308772027311,0.01008539156093511,0.9062974979468705,increase,,none,False
2447,Plateau,MAM,38,0.6618018074196701,-0.1115023291925467,0.32678580538480606,decrease,2051,forecast,False
2447,Plateau,JJA,37,0.3989970593173293,-0.08336050724637684,0.16966453316566255,decrease,2040,forecast,False
2447,Plateau,SON,38,0.5864555458102,-0.09036437246963556,0.22746955681557246,decrease,2057,forecast,False
2450,Plateau,DJF,39,0.4938539845320669,-0.07663492063492086,0.13361124376778633,decrease,2056,forecast,False
2450,Plateau,MAM,40,0.5197273531616489,-0.12578341156126488,0.023089425384412054,decrease,2032,forecast,False
2450,Plateau,JJA,40,0.39743570289683516,-0.06083961352657004,0.3696497329509345,decrease,2056,forecast,False
2450,Plateau,SON,40,0.29023494849762604,-0.062326007326007335,0.23011737495822127,decrease,2038,forecast,False
2457,Alps North,DJF,38,0.2627169001483125,-0.05624444444444454,0.3145346985861923,decrease,2038,forecast,False
2457,Alps North,MAM,40,0.8503496177599743,0.05971304347826055,0.4081104204610595,increase,,none,False
2457,Alps North,JJA,40,1.018914884370284,-0.056516474668647815,0.5216481488445233,decrease,,none,False
2457,Alps North,SON,39,0.4696173704783971,0.009340659340659307,0.9421393594576422,increase,,none,False
2458,Jura,DJF,39,0.34708625202288274,-0.02442090625423949,0.6284746536839203,decrease,,none,False
2458,Jura,MAM,40,0.3606199286791507,-0.11277044513457554,0.05168804975531471,decrease,2023,forecast,False
2458,Jura,JJA,40,0.22821348077602324,-0.02325497871693525,0.12124053189066752,decrease,2089,forecast,False
2458,Jura,SON,40,0.2716536297679556,-0.0999308301939881,0.011462469375363327,decrease,2018,observed,False
2461,Alps South,DJF,39,0.7432415104613426,0.1848888888888889,0.2455200156805981,increase,2032,forecast,False
2461,Alps South,MAM,40,1.7917020013959084,-0.3158366271409748,0.23929351176558455,decrease,2048,forecast,False
2461,Alps South,JJA,40,1.4091992925249663,-0.04445772946859907,0.842992183820956,decrease,,none,False
2461,Alps South,SON,40,2.528738041001521,0.08473818807920197,0.8067106222830902,increase,,none,False
2462,Alps East,DJF,21,,,,none,,none,True
2462,Alps East,MAM,22,,,,none,,none,True
2462,Alps East,JJA,22,,,,none,,none,True
2462,Alps East,SON,22,,,,none,,none,True
2463,Alps South,DJF,39,0.6946129362561722,0.4389248560962847,0.000646496316480949,increase,2007,observed,False
2463,Alps South,MAM,40,0.8899955510459588,0.3143854515050201,0.02041912985816552,increase,2019,observed,False
2463,Alps South,JJA,40,0.6925817800407631,0.2027620137299774,0.06068047266543353,increase,2025,forecast,False
2463,Alps South,SON,40,1.1675667570217598,0.2237967587967589,0.19591947802979215,increase,2043,forecast,False
2468,Alps North,DJF,39,0.8003134092290021,0.03268599033816425,0.7715676600867172,increase,,none,False
2468,Alps North,MAM,40,1.4301867333711662,-0.1728788594833035,0.34530569744810213,decrease,2074,forecast,False
2468,Alps North,JJA,40,0.9140641379979403,0.0012831807780317537,0.9907040297231748,increase,,none,False
2468,Alps North,SON,40,1.048513768539187,-0.04907925407925408,0.7179633437775998,decrease,,none,False
2469,Alps North,DJF,39,0.23867230238407863,0.02487016687016705,0.6114052024347298,increase,2087,forecast,False
2469,Alps North,MAM,40,0.954844665670524,-0.002990605941373307,0.9907040297231748,decrease,,none,False
2469,Alps North,JJA,40,0.830082490122968,-0.2516576930866859,0.05754887969139322,decrease,2024,forecast,False
2469,Alps North,SON,40,0.5037947105900754,0.002826816041101788,0.9721171358417333,increase,,none,False
2471,Plateau,DJF,39,0.5768771096949024,-0.06951178451178457,0.2762780286051476,decrease,2074,forecast,False
2471,Plateau,MAM,40,0.5527605953058391,-0.13556654183412511,0.05168804975531471,decrease,2032,forecast,False
2471,Plateau,JJA,40,0.41153722915916474,-0.11002501725327817,0.06395197805243646,decrease,2028,forecast,False
2471,Plateau,SON,40,0.33884702366733815,-0.14609802895517177,0.02171858311421837,decrease,2014,observed,False
2473,Alps East,DJF,39,0.21017276814208816,0.029435693935693723,0.4981364283916774,increase,2063,forecast,False
2473,Alps East,MAM,40,0.8043117374019616,-0.013676655990186772,0.8796101413969479,decrease,,none,False
2473,Alps East,JJA,40,1.1000570194991033,-0.2620035815425618,0.06736779165897167,decrease,2033,forecast,False
2473,Alps East,SON,40,0.7412285082765303,0.009818821225071394,0.9721171358417333,increase,,none,False
2474,Alps South,DJF,37,0.15980035177166227,0.06164642857142821,0.16966453316566255,increase,2018,observed,False
2474,Alps South,MAM,39,1.2347953807064669,0.17219979296066273,0.3331693388353718,increase,2063,forecast,False
2474,Alps South,JJA,39,1.8329858596220538,-0.34038043478260904,0.19974847790467765,decrease,2045,forecast,False
2474,Alps South,SON,39,2.182223757936459,-0.06849409849409767,0.7715676600867172,decrease,,none,False
2475,Alps South,DJF,38,0.02531180515846859,0.014173382173382107,0.0003922004752345831,increase,2010,observed,False
2475,Alps South,MAM,39,0.9915223108377733,0.08392391304347824,0.1534557123832827,increase,,none,False
2475,Alps South,JJA,39,0.7708520950761615,0.06608695652173939,0.4107427047210992,increase,,none,False
2475,Alps South,SON,39,1.862525628123582,0.03086956521739138,0.7166749729859458,increase,,none,False
2477,Plateau,DJF,38,0.5967255271074923,0.016337922613784743,0.9198876540782883,increase,,none,False
2477,Plateau,MAM,38,1.176794417415086,-0.18702898550724514,0.19972540519351423,decrease,2055,forecast,False
2477,Plateau,JJA,39,0.8815367839970555,-6.916996047449815e-05,1.0,decrease,,none,False
2477,Plateau,SON,39,0.7358489041539646,-0.008342490842490427,1.0,decrease,,none,False
2478,Jura,DJF,38,0.5379913786373556,0.06619444444444433,0.3145346985861923,increase,2073,forecast,False
2478,Jura,MAM,38,0.8355375309318316,-0.22414917541229387,0.092058968036413,decrease,2029,forecast,False
2478,Jura,JJA,38,0.41865928676350306,-0.03356605351170571,0.5132799413524292,decrease,,none,False
2478,Jura,SON,39,0.506167540211569,-0.08730425824175826,0.2657461083422321,decrease,2049,forecast,False
2480,Jura,DJF,39,1.0526240086968999,-0.037531135531135656,0.8088286305084,decrease,,none,False
2480,Jura,MAM,40,1.3828683353453874,-0.427744918125353,0.041456909675791964,decrease,2023,forecast,False
2480,Jura,JJA,40,0.765696884447306,-0.058996829710145,0.5839675342063331,decrease,,none,False
2480,Jura,SON,40,0.9442781251738994,-0.31944868479936356,0.011462469375363327,decrease,2021,forecast,False
2481,Alps North,DJF,39,0.33204012651967363,-0.03419791666666658,0.4829170444568125,decrease,2089,forecast,False
2481,Alps North,MAM,40,1.1339986423418948,0.022859500805153157,0.8796101413969479,increase,,none,False
2481,Alps North,JJA,40,1.1925550274272736,-0.10139708117969042,0.700619648328836,decrease,,none,False
2481,Alps North,SON,40,0.8785440215299799,0.05192261904761894,0.5839675342063331,increase,,none,False
2485,Jura,DJF,36,0.5835455112555052,0.13915350246461355,0.1956706219250084,increase,2035,forecast,False
2485,Jura,MAM,37,0.7627789423972804,-0.2074386395511922,0.1076814338591705,decrease,2029,forecast,False
2485,Jura,JJA,37,0.3600874971566351,-0.04504702825355,0.40995687995177965,decrease,2072,forecast,False
2485,Jura,SON,37,0.4773388502357198,-0.07571792178409822,0.2776793977764225,decrease,2056,forecast,False
2486,Alps North,DJF,36,0.8533617452039313,0.13994316424316422,0.30698585474987405,increase,2054,forecast,False
2486,Alps North,MAM,37,1.557284120258132,-0.23156180124223602,0.42497974024989427,decrease,2060,forecast,False
2486,Alps North,JJA,37,0.9053008866868634,-0.2009895484949831,0.1076814338591705,decrease,2038,forecast,False
2486,Alps North,SON,37,1.0445888153193377,-0.1948068842921783,0.2339763643043411,decrease,2046,forecast,False
2487,Alps North,DJF,36,0.6578904856353036,0.06888797313797304,0.6335534753768335,increase,2089,forecast,False
2487,Alps North,MAM,36,1.3893519758494055,-0.21980163043478274,0.24695545939811314,decrease,2056,forecast,False
2487,Alps North,JJA,37,0.6852425532115113,-0.10701646419437297,0.4881961566987405,decrease,2057,forecast,False
2487,Alps North,SON,37,0.9059582734851115,-0.030655416012558792,0.8856049474550873,decrease,,none,False
2488,Alps North,DJF,36,0.5163676202970748,-0.02975984714873605,0.4060445067036338,decrease,,none,False
2488,Alps North,MAM,36,1.1493209246375977,-0.09851862791430369,0.33350230153390603,decrease,,none,False
2488,Alps North,JJA,37,0.7605124946165481,-0.11239130434782599,0.15398439966393096,decrease,2060,forecast,False
2488,Alps North,SON,37,0.2500036639321286,-0.023674123495552063,0.38087509602077274,decrease,2098,forecast,False
2490,Plateau,DJF,35,1.2829443704466525,0.048468599033815944,0.7547126102355206,increase,,none,False
2490,Plateau,MAM,35,1.1628319181376179,-0.09979933110367806,0.5320609713589797,decrease,,none,False
2490,Plateau,JJA,36,0.6354349040262087,-0.0944525255754475,0.24695545939811314,decrease,2060,forecast,False
2490,Plateau,SON,36,1.2543210384065264,-0.24160406260406272,0.10504200372059169,decrease,2045,forecast,False
2491,Alps North,DJF,35,0.22973340884081056,0.04529070929070925,0.495448439184329,increase,2044,forecast,False
2491,Alps North,MAM,35,1.3926918824181453,-0.087750472589792,0.6495079756621349,decrease,,none,False
2491,Alps North,JJA,36,1.6225133684813462,-0.43241185604676596,0.04525554618596206,decrease,2031,forecast,False
2491,Alps North,SON,36,0.9758966521208172,0.18526556776556768,0.2819046108192158,increase,2046,forecast,False
2493,Jura,DJF,35,0.6466174126606493,0.06241758241758322,0.47765973512758664,increase,2097,forecast,False
2493,Jura,MAM,35,0.7135136514858963,-0.1069130434782608,0.3634073211862605,decrease,2060,forecast,False
2493,Jura,JJA,35,0.2937872746072826,-0.04968750000000001,0.22196368922508958,decrease,2053,forecast,False
2493,Jura,SON,35,0.6446419936292975,-0.13587545787545774,0.08834898734056584,decrease,2041,forecast,False
2494,Alps South,DJF,34,0.3157158218031854,0.1262635142635148,0.1305101496825105,increase,2019,observed,False
2494,Alps South,MAM,34,0.5544454161548875,0.13711697722567276,0.45855874552468423,increase,2034,forecast,False
2494,Alps South,JJA,35,1.5569321886083336,-0.17117056856187415,0.5508678704577776,decrease,2084,forecast,False
2494,Alps South,SON,35,2.5110240162653117,-0.03662480376766134,0.9320955597597091,decrease,,none,False
2497,Plateau,DJF,32,0.3976402827679777,-0.07602813697318009,0.2918511202475407,decrease,2047,forecast,False
2497,Plateau,MAM,33,0.6023167324266503,-0.10586956521739121,0.10375550597046113,decrease,2051,forecast,False
2497,Plateau,JJA,33,0.2544933533069905,-0.09903079710144932,0.20946154334050293,decrease,2020,observed,False
2497,Plateau,SON,33,0.2989851686536859,-0.13326057641991715,0.07477247932442421,decrease,2017,observed,False
2498,Alps East,DJF,32,0.24300207507225413,-0.008491253061428486,0.8330324989520455,decrease,,none,False
2498,Alps East,MAM,32,0.7481543176855076,-0.01940368357487935,0.9353765292166933,decrease,,none,False
2498,Alps East,JJA,32,0.5616150684299122,-0.019870923913045124,0.8330324989520455,decrease,,none,False
2498,Alps East,SON,33,0.9496171106353362,-0.05028159340659338,0.6309950399173054,decrease,,none,False
2500,Plateau,DJF,32,0.3036573044019497,0.057741319109740175,0.37244389624576013,increase,2048,forecast,False
2500,Plateau,MAM,32,0.42682682882761325,0.047578886142213214,0.5270983110287553,increase,2085,forecast,False
2500,Plateau,JJA,32,0.3502364124683393,-0.021841831841432364,0.8584237820523384,decrease,,none,False
2500,Plateau,SON,33,0.24420198638317214,-0.0130295857988166,0.7922384250904912,decrease,,none,False
2602,Alps East,DJF,39,0.18550482727847878,0.02796296296296304,0.5293245899568817,increase,2058,forecast,False
2602,Alps East,MAM,40,0.5572390658445884,0.009551387190036894,0.8612638836213089,increase,,none,False
2602,Alps East,JJA,40,1.021510816448178,-0.14011303109129125,0.33352610308834585,decrease,2064,forecast,False
2602,Alps East,SON,40,0.9522266526582823,0.03370020604395511,0.770840345264592,increase,,none,False
2603,Alps North,DJF,31,0.7693554445165107,0.025671957671957523,0.8650383150743488,increase,,none,False
2603,Alps North,MAM,31,1.2064263146172514,0.1017443064182197,0.6341458536966633,increase,,none,False
2603,Alps North,JJA,32,0.6019170668517687,-0.08190087991718473,0.6851751854528196,decrease,2068,forecast,False
2603,Alps North,SON,32,0.6273479721925919,-0.106023606023606,0.4655488870531288,decrease,2054,forecast,False
2604,Alps North,DJF,31,0.9095522926457126,0.14571111111111124,0.4145985082462331,increase,2058,forecast,False
2604,Alps North,MAM,31,1.4328226852528148,-0.04724999999999979,0.9187737391879132,decrease,,none,False
2604,Alps North,JJA,31,0.9916892451593388,0.11675120772946782,0.7596537518193331,increase,2080,forecast,False
2604,Alps North,SON,32,0.8844932666617075,-0.10388278388278407,0.6381570271128183,decrease,2080,forecast,False
2605,Alps South,DJF,31,0.4155083014259463,0.1411127843350065,0.2766963536434415,increase,2025,forecast,False
2605,Alps South,MAM,31,1.880945542254448,0.6184148550724652,0.19645146482180031,increase,2026,forecast,False
2605,Alps South,JJA,31,1.6080278783278312,0.09773752012882385,0.8119200006410021,increase,,none,False
2605,Alps South,SON,32,4.283061362866609,0.18910378510378545,0.6851751854528196,increase,,none,False
2606,Alps West,DJF,39,0.37748261107397324,-0.030413437439753204,0.5778990721352786,decrease,,none,False
2606,Alps West,MAM,40,0.6218878755296906,-0.15732074481225292,0.10534105856467724,decrease,2031,forecast,False
2606,Alps West,JJA,40,0.6530811735780271,-0.1512771739130429,0.08256310085481289,decrease,2034,forecast,False
2606,Alps West,SON,40,0.49933289470001985,-0.21218681318681307,0.004004519102657644,decrease,2015,observed,False
2607,Alps West,DJF,30,0.15636266711700544,0.014468457468458002,0.6685166224807093,increase,,none,False
2607,Alps West,MAM,30,0.707616762048245,0.3492282608695656,0.09353135296636017,increase,2016,observed,False
2607,Alps West,JJA,30,2.9975683523043117,-0.48204782608695496,0.4754490495282657,decrease,2058,forecast,False
2607,Alps West,SON,31,1.5720641155818096,-0.2795604395604401,0.2619630008374654,decrease,2052,forecast,False
2608,Plateau,DJF,30,0.4729494513178206,-0.0004343434343432519,1.0,decrease,,none,False
2608,Plateau,MAM,30,0.6475374063480752,-0.12524959742351038,0.3353389634847317,decrease,2048,forecast,False
2608,Plateau,JJA,30,0.6717339904992682,-0.07721014492753679,0.6427431760684212,decrease,2083,forecast,False
2608,Plateau,SON,30,0.6103568585520022,-0.1845984784446322,0.3353389634847317,decrease,2029,forecast,False
2609,Alps North,DJF,29,,,,none,,none,True
2609,Alps North,MAM,30,2.255683843447598,-0.13102254428341403,0.8304750241244809,decrease,,none,False
2609,Alps North,JJA,30,1.2306318447357354,0.04307692307692312,0.9431079616717606,increase,,none,False
2609,Alps North,SON,30,1.1083052020639697,-0.001098901098900984,1.0,decrease,,none,False
2610,Jura,DJF,28,,,,none,,none,True
2610,Jura,MAM,29,,,,none,,none,True
2610,Jura,JJA,29,,,,none,,none,True
2610,Jura,SON,29,,,,none,,none,True
2612,Alps South,DJF,28,,,,none,,none,True
2612,Alps South,MAM,28,,,,none,,none,True
2612,Alps South,JJA,28,,,,none,,none,True
2612,Alps South,SON,29,,,,none,,none,True
2613,Plateau,DJF,25,,,,none,,none,True
2613,Plateau,MAM,26,,,,none,,none,True
2613,Plateau,JJA,26,,,,none,,none,True
2613,Plateau,SON,26,,,,none,,none,True
2617,Alps East,DJF,26,,,,none,,none,True
2617,Alps East,MAM,26,,,,none,,none,True
2617,Alps East,JJA,27,,,,none,,none,True
2617,Alps East,SON,27,,,,none,,none,True
2620,Alps South,DJF,14,,,,none,,none,True
2620,Alps South,MAM,15,,,,none,,none,True
2620,Alps South,JJA,15,,,,none,,none,True
2620,Alps South,SON,15,,,,none,,none,True
2629,Alps South,DJF,16,,,,none,,none,True
2629,Alps South,MAM,17,,,,none,,none,True
2629,Alps South,JJA,17,,,,none,,none,True
2629,Alps South,SON,17,,,,none,,none,True
2630,Alps West,DJF,14,,,,none,,none,True
2630,Alps West,MAM,14,,,,none,,none,True
2630,Alps West,JJA,14,,,,none,,none,True
2630,Alps West,SON,14,,,,none,,none,True
2631,Alps East,DJF,11,,,,none,,none,True
2631,Alps East,MAM,11,,,,none,,none,True
2631,Alps East,JJA,11,,,,none,,none,True
2631,Alps East,SON,11,,,,none,,none,True
2634,Alps North,DJF,39,0.6910809148528311,0.01229629629629636,0.8655164609304618,increase,,none,False
2634,Alps North,MAM,40,1.2064317658401713,-0.14440259197324398,0.23929351176558455,decrease,2075,forecast,False
2634,Alps North,JJA,40,0.7036670496680061,-0.04024275362318832,0.8067106222830902,decrease,,none,False
2634,Alps North,SON,40,0.7448348930708938,-0.07035117056856185,0.49182374314403665,decrease,2097,forecast,False
2635,Alps North,DJF,39,0.6350065917839638,0.1261515669515667,0.35790609486477876,increase,2042,forecast,False
2635,Alps North,MAM,40,1.7832611295963763,-0.18985806743805442,0.3696497329509345,decrease,2085,forecast,False
2635,Alps North,JJA,40,1.26841936428228,-0.03235485933503783,0.9164874459935288,decrease,,none,False
2635,Alps North,SON,40,1.190813556060971,0.05316468253968278,0.6834306388633604,increase,,none,False
2640,Jura,DJF,1,,,,none,,none,True
2640,Jura,MAM,1,,,,none,,none,True
2640,Jura,JJA,2,,,,none,,none,True
2640,Jura,SON,2,,,,none,,none,True
2644,Alps East,DJF,1,,,,none,,none,True
2644,Alps East,MAM,2,,,,none,,none,True
2644,Alps East,JJA,2,,,,none,,none,True
2644,Alps East,SON,2,,,,none,,none,True
3001,Alps East,DJF,21,,,,none,,none,True
3001,Alps East,MAM,22,,,,none,,none,True
3001,Alps East,JJA,22,,,,none,,none,True
3001,Alps East,SON,22,,,,none,,none,True
3002,Alps North,DJF,20,,,,none,,none,True
3002,Alps North,MAM,21,,,,none,,none,True
3002,Alps North,JJA,21,,,,none,,none,True
3002,Alps North,SON,21,,,,none,,none,True
3003,Alps East,DJF,20,,,,none,,none,True
3003,Alps East,MAM,21,,,,none,,none,True
3003,Alps East,JJA,21,,,,none,,none,True
3003,Alps East,SON,21,,,,none,,none,True
3004,Alps North,DJF,26,,,,none,,none,True
3004,Alps North,MAM,27,0.9481093659893747,0.3775724637681174,0.0301527040254832,increase,2021,forecast,False
3004,Alps North,JJA,27,0.6511794651947597,-0.021185770750988212,0.9667427806663149,decrease,,none,False
3004,Alps North,SON,27,0.6842844179926854,0.15919937205651485,0.40435063820524464,increase,2039,forecast,False
3005,Alps North,DJF,20,,,,none,,none,True
3005,Alps North,MAM,21,,,,none,,none,True
3005,Alps North,JJA,21,,,,none,,none,True
3005,Alps North,SON,21,,,,none,,none,True
3006,Alps East,DJF,27,0.1710404240287471,0.024450375021803437,0.7387187313672434,increase,2066,forecast,False
3006,Alps East,MAM,28,0.9110959216555067,0.09050120772946854,0.48926508700643856,increase,2096,forecast,False
3006,Alps East,JJA,28,0.8917117766350913,0.1491429765886285,0.48926508700643856,increase,2055,forecast,False
3006,Alps East,SON,28,0.7482424263869729,0.14007795932138029,0.4179302333168975,increase,2049,forecast,False
3007,Plateau,DJF,33,0.6260731573689717,0.19950979575979547,0.12504272739262112,increase,2024,forecast,False
3007,Plateau,MAM,34,1.3723592981503423,0.09513285024154557,0.6352273936721518,increase,,none,False
3007,Plateau,JJA,34,1.4274095142602474,-0.07994565217390726,0.6565125016248674,decrease,,none,False
3007,Plateau,SON,34,0.9168671700788245,0.212281835811248,0.3134246287449334,increase,2036,forecast,False
3008,Plateau,DJF,19,,,,none,,none,True
3008,Plateau,MAM,20,,,,none,,none,True
3008,Plateau,JJA,20,,,,none,,none,True
3008,Plateau,SON,20,,,,none,,none,True
3009,Alps East,DJF,32,0.18524937845409697,-0.02569239248405912,0.4856103851418121,decrease,2066,forecast,False
3009,Alps East,MAM,33,0.9259144584483278,-0.023574414715719,0.8646652653123481,decrease,,none,False
3009,Alps East,JJA,33,1.1087632544700132,-0.04435643115942044,0.744891472543834,decrease,,none,False
3009,Alps East,SON,33,0.32374904990190556,0.06580316742081448,0.44771724277486147,increase,2042,forecast,False
3010,Plateau,DJF,20,,,,none,,none,True
3010,Plateau,MAM,21,,,,none,,none,True
3010,Plateau,JJA,21,,,,none,,none,True
3010,Plateau,SON,21,,,,none,,none,True
3011,Plateau,DJF,20,,,,none,,none,True
3011,Plateau,MAM,21,,,,none,,none,True
3011,Plateau,JJA,21,,,,none,,none,True
3011,Plateau,SON,21,,,,none,,none,True
3012,Plateau,DJF,20,,,,none,,none,True
3012,Plateau,MAM,21,,,,none,,none,True
3012,Plateau,JJA,21,,,,none,,none,True
3012,Plateau,SON,21,,,,none,,none,True
3013,Plateau,DJF,20,,,,none,,none,True
3013,Plateau,MAM,21,,,,none,,none,True
3013,Plateau,JJA,21,,,,none,,none,True
3013,Plateau,SON,21,,,,none,,none,True
3014,Plateau,DJF,36,0.9676238300314453,0.007153479236812615,0.967405367717791,increase,,none,False
3014,Plateau,MAM,37,1.4442463481087633,-0.014229192546583802,0.9270538559329629,decrease,,none,False
3014,Plateau,JJA,37,1.2769194432607565,0.08647418478260845,0.6660299201417486,increase,,none,False
3014,Plateau,SON,37,1.5512873532042617,-0.02029367184539599,0.8649901175825423,decrease,,none,False
3015,Plateau,DJF,35,1.1999916522207779,-0.19260573476702517,0.32017406683149163,decrease,2054,forecast,False
3015,Plateau,MAM,36,1.8271232667361124,-0.3317004655566952,0.1956706219250084,decrease,2047,forecast,False
3015,Plateau,JJA,36,1.5307305006707281,-0.07829347826087019,0.8594521306883358,decrease,,none,False
3015,Plateau,SON,36,1.2742164875517883,-0.1282363714716656,0.5952698888863501,decrease,2091,forecast,False
3016,Plateau,DJF,20,,,,none,,none,True
3016,Plateau,MAM,21,,,,none,,none,True
3016,Plateau,JJA,21,,,,none,,none,True
3016,Plateau,SON,21,,,,none,,none,True
3017,Plateau,DJF,20,,,,none,,none,True
3017,Plateau,MAM,21,,,,none,,none,True
3017,Plateau,JJA,21,,,,none,,none,True
3017,Plateau,SON,21,,,,none,,none,True
3018,Alps East,DJF,20,,,,none,,none,True
3018,Alps East,MAM,21,,,,none,,none,True
3018,Alps East,JJA,21,,,,none,,none,True
3018,Alps East,SON,21,,,,none,,none,True
3019,Alps East,DJF,32,0.05589415435267177,0.02689450672784005,0.04265662043840912,increase,2014,observed,False
3019,Alps East,MAM,33,0.5853542577279875,0.018665256057741927,0.6309950399173054,increase,,none,False
3019,Alps East,JJA,33,0.9474142577433379,0.09003915830546265,0.44771724277486147,increase,2098,forecast,False
3019,Alps East,SON,33,0.29075473821164277,0.025335775335775246,0.245202584024502,increase,,none,False
3020,Plateau,DJF,20,,,,none,,none,True
3020,Plateau,MAM,21,,,,none,,none,True
3020,Plateau,JJA,21,,,,none,,none,True
3020,Plateau,SON,21,,,,none,,none,True
3021,Plateau,DJF,20,,,,none,,none,True
3021,Plateau,MAM,21,,,,none,,none,True
3021,Plateau,JJA,21,,,,none,,none,True
3021,Plateau,SON,21,,,,none,,none,True
3022,Alps East,DJF,20,,,,none,,none,True
3022,Alps East,MAM,21,,,,none,,none,True
3022,Alps East,JJA,21,,,,none,,none,True
3022,Alps East,SON,21,,,,none,,none,True
3023,Plateau,DJF,26,,,,none,,none,True
3023,Plateau,MAM,27,2.4698255572849357,-0.2655046583850921,0.587804963067637,decrease,2089,forecast,False
3023,Plateau,JJA,27,1.314469923511462,-0.1556103678929763,0.7074787276069774,decrease,2080,forecast,False
3023,Plateau,SON,27,1.5612369374870434,-0.18959478021978032,0.5047075455861032,decrease,2078,forecast,False
3024,Plateau,DJF,20,,,,none,,none,True
3024,Plateau,MAM,21,,,,none,,none,True
3024,Plateau,JJA,21,,,,none,,none,True
3024,Plateau,SON,21,,,,none,,none,True
3025,Alps East,DJF,20,,,,none,,none,True
3025,Alps East,MAM,21,,,,none,,none,True
3025,Alps East,JJA,21,,,,none,,none,True
3025,Alps East,SON,21,,,,none,,none,True
3026,Plateau,DJF,18,,,,none,,none,True
3026,Plateau,MAM,19,,,,none,,none,True
3026,Plateau,JJA,19,,,,none,,none,True
3026,Plateau,SON,19,,,,none,,none,True
3027,Plateau,DJF,20,,,,none,,none,True
3027,Plateau,MAM,21,,,,none,,none,True
3027,Plateau,JJA,21,,,,none,,none,True
3027,Plateau,SON,21,,,,none,,none,True
3028,Plateau,DJF,21,,,,none,,none,True
3028,Plateau,MAM,22,,,,none,,none,True
3028,Plateau,JJA,22,,,,none,,none,True
3028,Plateau,SON,22,,,,none,,none,True
3029,Plateau,DJF,20,,,,none,,none,True
3029,Plateau,MAM,21,,,,none,,none,True
3029,Plateau,JJA,21,,,,none,,none,True
3029,Plateau,SON,21,,,,none,,none,True
3030,Alps East,DJF,20,,,,none,,none,True
3030,Alps East,MAM,21,,,,none,,none,True
3030,Alps East,JJA,21,,,,none,,none,True
3030,Alps East,SON,21,,,,none,,none,True
3031,Alps East,DJF,19,,,,none,,none,True
3031,Alps East,MAM,20,,,,none,,none,True
3031,Alps East,JJA,20,,,,none,,none,True
3031,Alps East,SON,20,,,,none,,none,True
3032,Alps East,DJF,36,0.0930384085142041,0.010185185185185231,0.5220542678768723,increase,2083,forecast,False
3032,Alps East,MAM,37,0.7046743268872019,0.05585015527950306,0.6660299201417486,increase,,none,False
3032,Alps East,JJA,37,1.0037674796744553,-0.28174639618693326,0.08665121458761949,decrease,2027,forecast,False
3032,Alps East,SON,37,0.4535700182215503,0.08899201988487697,0.2776793977764225,increase,2042,forecast,False
